timestamp,message
1744508587418,"{""level"":""INFO"",""location"":""create_lambda_role:569"",""message"":""Found existing role mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution, deleting it"",""timestamp"":""2025-04-13 01:43:07,418+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508587796,"{""level"":""INFO"",""location"":""delete_role:134"",""message"":""Deleting inline policy mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_executionExecutionPolicy from role mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:07,796+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508587891,"{""level"":""INFO"",""location"":""delete_role:148"",""message"":""Detaching policy arn:aws:iam::aws:policy/service-role/AWSLambdaBasicExecutionRole from role mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:07,890+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588037,"{""level"":""INFO"",""location"":""delete_role:157"",""message"":""Deleted role: mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:08,036+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588456,"{""level"":""INFO"",""location"":""wait_for_role_deletion:53"",""message"":""Role mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution has been deleted"",""timestamp"":""2025-04-13 01:43:08,419+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588456,"{""level"":""INFO"",""location"":""create_lambda_role:576"",""message"":""Creating new role: mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:08,456+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588515,"{""level"":""INFO"",""location"":""create_lambda_role:585"",""message"":""Role created with ARN: arn:aws:iam::034362042487:role/mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:08,515+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588575,"{""level"":""INFO"",""location"":""create_lambda_role:592"",""message"":""Role mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution is now available"",""timestamp"":""2025-04-13 01:43:08,575+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588575,"{""level"":""INFO"",""location"":""create_lambda_role:595"",""message"":""Attaching AWSLambdaBasicExecutionRole to mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:08,575+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
1744508588662,"{""level"":""INFO"",""location"":""create_lambda_role:635"",""message"":""Creating and attaching custom execution policy for mldev3_TwelveLabsAudioEmbeddings_pre_signed_url_lambda_execution"",""timestamp"":""2025-04-13 01:43:08,662+0000"",""service"":""service_undefined"",""xray_trace_id"":""1-67fb16a2-448580692ad706844d763547""}
"
